Software,RP Name,Software Type,Software Class,Research Area,Research Discipline,Software Description,Software's Web Page,Software Documentation/Link,Example Software Use (link),Area-specific Examples,Containerized Version of Software,RP Documentations for Software,Pathing
libbsd,"delta, kyric",Library,,,,libbsd is a library that provides a collection of functions from the FreeBSD operating system for enhancing compatibility and portability across different Unix-like systems. It includes various system-related functions that are widely used in Unix programming to access system services and perform low-level operations.,https://libbsd.freedesktop.org/wiki/,https://gitlab.freedesktop.org/libbsd/libbsd/-/tree/main/man,https://man.archlinux.org/man/libbsd.7.en,,,,
libcap-devel,ookami,,,,,"libcap is a library that provides user-space interfaces and utilities for POSIX capabilities, allowing fine-grained control over privileges and permissions assigned to processes. It helps in implementing security policies, restricting capabilities, and reducing the privileged actions of applications.",,,,,,,
libcdms,faster,,,,,,,,,,,,
libcerf,"aces, faster",,,,,"libcerf is a self-contained numeric library that provides an efficient and accurate implementation of complex error functions, along with Dawson, Faddeeva, and Voigt functions. Description Source:https://jugit.fz-juelich.de/mlz/libcerf",https://jugit.fz-juelich.de/mlz/libcerf,https://jugit.fz-juelich.de/mlz/libcerf#user-documentation,,,,,
libcifpp,faster,,,,,,,,,,,,
libdap,"aces, faster",,,,,libdap is a C++ implementation of DAP2 with some extensions. The libdap library includes classes and functions which implement DAP 2.0 as well as utilities which simpify building clients and servers for DAP 2.0 and DAP4.0. Description Source:https://opendap.github.io/libdap4/html/index.html,https://opendap.github.io/libdap4/html/index.html,https://opendap.github.io/libdap4/html/index.html#conventions,,,,,
libdeflate,"aces, faster",,,,,libdeflate is a heavily optimized library for DEFLATE/zlib/gzip compression and decompression. Description Source:https://github.com/ebiggers/libdeflate,https://formulae.brew.sh/formula/libdeflate,https://safeteewow.github.io/LibDeflate/topics/README.md.html,,,,,
libdrm,"aces, faster",,,,,"This is libdrm, a userspace library for accessing the DRM, direct rendering manager, on Linux, BSD and other operating systems that support the ioctl interface. The library provides wrapper functions for the ioctls to avoid exposing the kernel interface directly, and for chipsets with drm memory manager, support for tracking relocations and buffers. Description Source:https://gitlab.freedesktop.org/mesa/drm",https://gitlab.freedesktop.org/mesa/drm,https://dri.freedesktop.org/docs/drm/gpu/drm-uapi.html,,,,,
libdrs,faster,,,,,,,,,,,,
libedit,kyric,,,,,"libedit is a library for reading and editing user input in a command-line interface. It provides tools for handling input editing, command history, and line parsing in a terminal environment.",,,,,,,
libepoxy,"aces, faster",,,,,"Epoxy is a library for handling OpenGL function pointer management for you. It hides the complexity of dlopen(), dlsym(), glXGetProcAddress(), eglGetProcAddress(), etc. from the app developer, with very little knowledge needed on their part. They get to read GL specs and write code using undecorated function names like glCompileShader(). Description Source:https://github.com/anholt/libepoxy",https://github.com/anholt/libepoxy,https://github.com/anholt/libepoxy/blob/master/README.md,,,,,
libev,"aces, faster",,,,,,,,,,,,
libevent,"aces, faster, kyric",,,,,"Libevent is an event notification library for developing scalable network servers. The Libevent API provides a mechanism to execute a callback function when a specific event occurs on a file descriptor or after a timeout has been reached. Furthermore, Libevent also support callbacks due to signals or regular timeouts. Description Source:https://libevent.org/doc/",https://libevent.org/,https://libevent.org/doc/,,,,,
libfabric,"aces, anvil, darwin, delta, faster, kyric, ookami",,,,,"Libfabric, also known as Open Fabrics Interfaces (OFI), defines a communication API for high-performance parallel and distributed applications. It is a low-level communication library that abstracts diverse networking technologies. Description Source:https://ofiwg.github.io/libfabric/",https://ofiwg.github.io/libfabric/,https://ofiwg.github.io/libfabric/main/man/fi_guide.7.html,,,,,
libffi,"aces, delta, faster, kyric, ookami",,,,,"The libffi library provides a portable, high level programming interface to various calling conventions. This allows a programmer to call any function specified by a call interface description at run-time. FFI stands for Foreign Function Interface. A foreign function interface is the popular name for the interface that allows code written in one language to call code written in another language. The libffi library really only provides the lowest, machine dependent layer of a fully featured foreign function interface. Description Source:https://github.com/libffi/libffi",https://sourceware.org/libffi/,https://github.com/libffi/libffi?tab=readme-ov-file#installing-libffi,,,,,
libflame,"anvil, faster",,,,,"libflame is a portable library for dense matrix computations, providing much of the functionality present in LAPACK, developed by current and former members of the Science of High-Performance Computing (SHPC) group in the Institute for Computational Engineering and Sciences at The University of Texas at Austin. libflame includes a compatibility layer, lapack2flame, which includes a complete LAPACK implementation. Description Source:https://github.com/flame/libflame",https://github.com/flame/libflame,https://github.com/flame/libflame/blob/master/docs/libflame/libflame.pdf,,,,,
libgcrypt,"aces, faster",,,,,,,,,,,,
libgd,"aces, faster, ookami",,,,,"GD is an open source code library for the dynamic creation of images by programmers. GD is written in C, and ""wrappers"" are available for Perl, PHP, ruby and many other bindings. Description Source:https://libgd.github.io/pages/about.html",https://libgd.github.io/,https://libgd.github.io/pages/docs.html,,,,,
libgeotiff,"aces, faster",,,,,"libgeotiff is a library designed to permit the extraction and parsing of the ""GeoTIFF"" Key directories, as well as definition and installation of GeoTIFF keys in new files. Description Source:https://github.com/OSGeo/libgeotiff?tab=readme-ov-file",https://www.ogc.org/standard/geotiff/,https://github.com/OSGeo/libgeotiff/blob/master/libgeotiff/docs/manual.txt,,,,,
libgit2,"aces, faster, ookami",,,,,"libgit2 is a portable, pure C implementation of the Git core methods provided as a re-entrant linkable library with a solid API, allowing you to write native speed custom Git applications in any language that supports C bindings. Description Source:https://libgit2.org/",https://libgit2.org/,https://libgit2.org/libgit2/#HEAD,,,,,
libglu,"aces, faster",,,,,"freeglut is a free-software/open-source alternative to the OpenGL Utility Toolkit (GLUT) library. GLUT was originally written by Mark Kilgard to support the sample programs in the second edition OpenGL 'RedBook'. Since then, GLUT has been used in a wide variety of practical applications because it is simple, widely available and highly portable. Description Source:https://freeglut.sourceforge.net/",https://freeglut.sourceforge.net/,https://en.wikibooks.org/wiki/OpenGL_Programming,,,,,
libglvnd,"aces, faster",,,,,"libglvnd is a vendor-neutral dispatch layer for arbitrating OpenGL API calls between multiple vendors. It allows multiple drivers from different vendors to coexist on the same filesystem, and determines which vendor to dispatch each API call to at runtime. Description Source:https://github.com/NVIDIA/libglvnd",https://gitlab.freedesktop.org/glvnd/libglvnd,https://github.com/NVIDIA/libglvnd/blob/master/src/EGL/icd_enumeration.md,,,,,
libgpg-error,"aces, faster, kyric",,,,,"libgpg is a library that provides an API for interacting with GnuPG (GNU Privacy Guard) for encryption, decryption, and key management tasks. It allows developers to integrate GnuPG functionality into their applications.",,,,,,,
libgpuarray,"aces, faster",,,,,libgpuarray is a library to manipulate tensors on the GPU. Description Source:https://github.com/Theano/libgpuarray/tree/master,https://github.com/Theano/libgpuarray/tree/master,https://github.com/Theano/libgpuarray/tree/master/doc,,,,,
libharu,faster,,,,,,,,,,,,
libice,delta,,,,,,,,,,,,
libiconv,"aces, anvil, expanse, faster, kyric",,,,,"libiconv provides an iconv() implementation, for use on systems which don't have one, or whose implementation cannot convert from/to Unicode. Description Source:https://www.gnu.org/software/libiconv/#TOCintroduction",https://www.gnu.org/software/libiconv/,https://www.gnu.org/savannah-checkouts/gnu/libiconv/documentation/libiconv-1.17/iconv.1.html,,,,,
libidn,"aces, faster",,,,,,,,,,,,
libidn2,"aces, faster, kyric",,,,,libidn2 is a library that implements internationalized domain name (IDN) encoding and decoding functions. It provides support for handling domain names with non-ASCII characters according to the IDNA2008 specification.,,,,,,,
libint,"aces, faster",,,,,libint is a library for the evaluation of molecular integrals of many-body operators over Gaussian functions. Description Source:https://github.com/evaleev/libint?tab=readme-ov-file,https://github.com/evaleev/libint,https://github.com/evaleev/libint/wiki,,,,,
libjpeg,delta,,,,,libjpeg is a widely used C library for reading and writing JPEG image files. It was developed by Tom Lane and the Independent JPEG Group (IJG) during the 1990's and it is now maintained by several developers using various services identified in the SourceForge summary. Description Source:https://libjpeg.sourceforge.net/,https://libjpeg.sourceforge.net/,http://www.faqs.org/faqs/jpeg-faq/,,,,,
libjpeg-turbo,"aces, expanse, faster",,,,,"libjpeg-turbo is a JPEG image codec that uses SIMD instructions (MMX, SSE2, AVX2, Neon, AltiVec) to accelerate baseline JPEG compression and decompression on x86, x86-64, Arm, and PowerPC systems, as well as progressive JPEG compression on x86, x86-64, and Arm systems. On such systems, libjpeg-turbo is generally 2-6x as fast as libjpeg, all else being equal. On other types of systems, libjpeg-turbo can still outperform libjpeg by a significant amount, by virtue of its highly-optimized Huffman coding routines. Description Source:https://libjpeg-turbo.org/",https://libjpeg-turbo.org/,https://libjpeg-turbo.org/Documentation/Documentation,,,,,
libmatheval,"expanse, faster",,,,,,,,,,,,
libmd,delta,,,,,,,,,,,,
libmesh,anvil,,,,,The libMesh library provides a framework for the numerical simulation of partial differential equations using arbitrary unstructured discretizations on serial and parallel platforms. A major goal of the library is to provide support for adaptive mesh refinement (AMR) computations in parallel while allowing a research scientist to focus on the physics they are modeling. Description Source:https://libmesh.github.io/,https://libmesh.github.io/,https://mooseframework.inl.gov/docs/doxygen/libmesh/index.html,,,,,
libnotify,ookami,,,,,"libnotify is a library for sending desktop notifications to a notification daemon, as defined in the org.freedesktop.Notifications Desktop Specification. These notifications can be used to inform the user about an event or display some form of information without getting in the user's way. Description Source:https://github.com/GNOME/libnotify",https://gitlab.gnome.org/GNOME/libnotify,https://gnome.pages.gitlab.gnome.org/libnotify/,,,,,
libnsl,"delta, faster",,,,,,,,,,,,
libogg,"aces, faster",,,,,"libogg is a multimedia container format, and the native file and stream format for the Xiph.org multimedia codecs. As with all Xiph.org technology is it an open format free for anyone to use. Description Source:https://www.xiph.org/ogg/",https://www.xiph.org/ogg/,https://www.xiph.org/ogg/doc/,,,,,
libopus,"aces, faster",,,,,"libopus is a totally open, royalty-free, highly versatile audio codec. Opus is unmatched for interactive speech and music transmission over the Internet, but is also intended for storage and streaming applications. It is standardized by the Internet Engineering Task Force (IETF) as RFC 6716 which incorporated technology from Skype’s SILK codec and Xiph.Org’s CELT codec. Description Source:https://opus-codec.org/",https://opus-codec.org/,https://opus-codec.org/docs/,,,,,
libpals,delta,,,,,,,,,,,,
libpciaccess,"aces, expanse, faster, kyric",,,,,libpciaccess is a generic PCI access library. Description Source:https://cgit.freedesktop.org/xorg/lib/libpciaccess,https://cgit.freedesktop.org/xorg/lib/libpciaccess,https://www.x.org/wiki/PciReworkHowto/,,,,,
libpng,"aces, anvil, expanse, faster, ookami",,,,,"libpng is the official PNG reference library. It supports almost all PNG features, is extensible, and has been extensively tested for over 28 years. Description Source:http://www.libpng.org/pub/png/libpng.html",http://www.libpng.org/pub/png/,http://www.libpng.org/pub/png/libpng-manual.txt,,,,,
libpsl,"aces, faster",,,,,,,,,,,,
libreadline,"aces, faster",,,,,"The GNU Readline library provides a set of functions for use by applications that allow users to edit command lines as they are typed in. Both Emacs and vi editing modes are available. The Readline library includes additional functions to maintain a list of previously-entered command lines, to recall and perhaps reedit those lines, and perform csh-like history expansion on previous commands. Description Source:https://tiswww.case.edu/php/chet/readline/rltop.html#Introduction",https://tiswww.case.edu/php/chet/readline/rltop.html,https://tiswww.case.edu/php/chet/readline/readline.html,,,,,
librom,"aces, faster",,,,,,,,,,,,
librs,darwin,,,,,,,,,,,,
librsvg,"aces, faster",,,,,"librsvg is a library to render SVG images to Cairo surfaces. GNOME uses this to render SVG icons. Outside of GNOME, other desktop environments use it for similar purposes. Wikimedia uses it for Wikipedia's SVG diagrams. Description Source:https://gitlab.gnome.org/GNOME/librsvg",https://gitlab.gnome.org/GNOME/librsvg,https://gnome.pages.gitlab.gnome.org/librsvg/Rsvg-2.0/index.html,,,,,
